TreatmentId,Treatment,CadreId,Cadre,TimeByPatient
23559,O2 Dhis2 Aptitude à produire des exports Excel,7,INFIRMIER,0
23560,O2 Dhis2 Aptitude à produire des rapports standards,7,INFIRMIER,0
23561,O2 Dhis2 Aptitude à utiliser des Tableaux Croisés Dynamiques,7,INFIRMIER,0
23562,"O2 Dispo Au jour d'aujourd'hui , un seul format de canevas RMA CS est-il utilisé dans la ZS ?",7,INFIRMIER,0
23563,O2 Dispo Cet ordinateur est-il doté d'un antivirus à jour ?,7,INFIRMIER,0
23564,O2 Dispo Cet ordinateur est-il en permanence disponible pour la saisie de l'information ?,7,INFIRMIER,0
23565,"O2 Dispo Des formats PDF d'outils de gestion ( canevas, registres, manuels de remplissage) sont-ils disponibles sur l'un des ordinateurs de l'ECZ?",7,INFIRMIER,0
23566,"O2 Dispo Les canevas de RMA actuellement en stock au BCZ, (est elle) sont -ils d'une lisibilité correcte ?( sur 10 canevas voir la prédominance)",7,INFIRMIER,0
23567,"O2 Dispo Selon le responsable S/E, la disponibilité de l'internet est : Excellente=4, bonne= 3, mauvaise= 1, absente= 0",7,INFIRMIER,0
23568,"O2 Dispo Un ordinateur spécifiquement dédié à la saisie dans le dhis2, existe-t-il au niveau du BCZ ?",7,INFIRMIER,0
23569,O2 Dispo Un stock de canevas de RMA est il disponible au niveau du BCZ (plus de 15 RMA CS disponibles au temps présent ) ?,7,INFIRMIER,0
23570,O2 Dispo Un stock de registres du SNIS -BCZS est il disponible au niveau du BCZ ?,7,INFIRMIER,0
23571,O2 ExactSaisie Formation sanitaire N°1 (Premier RMA verifié),7,INFIRMIER,0
23572,O2 ExactSaisie Formation sanitaire N°2 (Deuxieme RMA vérifié),7,INFIRMIER,0
23573,O2 Org Des directives écrites définissant les modalités de vérification des RMA avant la saisie dans le dhis2 sont-elles disponibles : au minimum SOPs (manuel de procédure) : personnes responsables + circuit de l'information) ?,7,INFIRMIER,0
23574,O2 Org Existe-t-il au BCZ un document précisant le nom et le rôle des agents responsabilisés pour la saisie des RMA reçus des FOSA ?,7,INFIRMIER,0
23575,O2 Org Existe-t-il au BCZ un document précisant le nom et le rôle des agents responsabilisés pour la vérification des RMA reçus des FOSA ?,7,INFIRMIER,0
23576,"O2 Org Existe-t-il au sein de l'ECZ une personne spécifiquement chargée des aspects de suivi évaluation (suivi de la complétude, calcul des indicateurs, suivi des performances des FOSA, etc.) ?",7,INFIRMIER,0
23577,O2 Org Les anciens RMA sont ils bien archivés ?,7,INFIRMIER,0
23578,O2 Org Peut-on considérer que l'opérateur de saisie a une bonne connaissance de son rôle et du contenu de sa description de poste par rapport au SNIS ? (A EVALUER PAR LE SUPERVISEUR de 0 à 2),7,INFIRMIER,0
23579,O2 Org Un Data manager est-il spécifiquement responsable de la saisie de l'information des données dans le dhis2 ?,7,INFIRMIER,0
23580,O2 Org Un manuel de procédure d'utilisation du dhis 2 est il disponible (acces possible par le personnel du BCZ à tout moment)?,7,INFIRMIER,0
23581,O2 Plan Cette carte mentionne elle également la delimitation des aires de santé et les sites de soins communautaires ?,7,INFIRMIER,0
23582,"O2 Plan Les chiffres de populations cibles par AS pour l'année en cours, est-il disponible ?",7,INFIRMIER,0
23583,O2 Plan Si un plan opérationnel de la ZS pour l'année en cours existe mentionne t'il des actions spécifiques au SNIS ? (à vérifier),7,INFIRMIER,0
23584,O2 Plan Une carte ou croquis de la ZS mentionnant la localisation des FOSA est elle disponible au niveau du BCZ ?,7,INFIRMIER,0
23585,"O2 Plan Un tableau montrant la complétude de FOSA de la ZS, à jour pour le mois précedent la visite de supervision est-il disponible au BCZ?",7,INFIRMIER,0
23586,O2 Plan Un tableau récapitulant les paquets d'activités prestées par chaque FOSA de la ZS est-il disponible ?,7,INFIRMIER,0
23587,O2 Saisie La durée de la saise est elle considérée comme adéquate par le superviseur (à mesurer par rapport à un standard à définir ) ( standard= moins d'une heure),7,INFIRMIER,0
23588,"O2 Saisie Lors de l'observation, le superviseur n'observe pas d'erreurs majeures de saisie",7,INFIRMIER,0
23589,O2 Test Nombre d'erreurs détectée RMA formation sanitaire N°1,7,INFIRMIER,0
23590,O2 Test Nombre d'erreurs détectée RMA formation sanitaire N°12,7,INFIRMIER,0
23591,O2 Util Au moins un feedback formel a t'il été donné au COGE de santé de la ZS sur l'information durant ce dernier mois ?,7,INFIRMIER,0
23592,O2 Util Nombre de lettre de rétro-information décrivant la situation de l'activités des CS et l'épidémiologie de la ZS adressés aux responsables de FOSA durant les trois derniers mois ?,7,INFIRMIER,0
23593,"O2 Util Un tableau récapitulatif mentionnant les performances mensuelles en terme de soins curatifs , est t'il disponible ? (taux de couverture par AS; imprimé ou sur un ordinateur en format word ou Excel)",7,INFIRMIER,0
23594,"O2 Util Un tableau récapitulatif mentionnant les performances mensuelles en termes de santé de la reproduction, est t'il disponible (taux de couverture par AS; imprimé ou sur un ordinateur en format word ou Excel) ?",7,INFIRMIER,0
23595,"O2 Util Un tableau résumant les performances mensuelles des AS en terme de vaccination, est t'il disponible ? (taux de couverture par AS; imprimée ou sur un ordinateur en format word ou Excel )",7,INFIRMIER,0
23596,"O2 Util Un tableau synoptique mentionnant les performances mensuelles des formations sanitaires en terme de production des rapports d'activité, est t'il disponible ? (complétude promptitude; en dur ou electronique)",7,INFIRMIER,0
23597,O2 Vérif Ce mécanisme met il en jeu un contact téléphonique avec les IT responsables des CS en défaut ?,7,INFIRMIER,0
23598,O2 Vérif le MCZ ou une autre personne de l'ECZ réalise t'il des vérifications périodiques a posteriori de la qualité de saisie des RMA le dhis2 ?,7,INFIRMIER,0
23599,"O2 Vérif Les numéro de téléphones des responsables des FOSA (infirmiers titulaires, médecins directeurs) sont ils archivés dans un document unique accessible au BCZ ?",7,INFIRMIER,0
23600,O2 Vérif L' infirmier superviseur du BCZ déclare t'il contacter régulierement par téléphone les responsables de FOSA en cas de retard dans la transmission des RMA ?,7,INFIRMIER,0
23601,O2 Vérif Un agent est-il responsabilisé pour la vérification de la cohérence des RMA avant la saisie dans le dhis2 (cette personne ne peut pas être l'operateur de saisie! ) ?,7,INFIRMIER,0
23602,O2 Vérif Un mécanisme accélérée visant à faire face à des rapports incoherent ou imprécis et ou manquants d'information reçus des FOSA est il définit ?,7,INFIRMIER,0
23603,O2 Violat Nombre de violation des règles de validation durant les trois derniers mois,7,INFIRMIER,0
23604,O3 Autre Comité opérationnel (une réunion le dernier mois),7,INFIRMIER,0
23605,"O3 Comp Au cours des 6 derniers mois, le personnel de la maternité a t'il reçu au moins un rafraichissement de connaissance sur le remplissage des outils de collecte du SNIS et définitions de cas?",7,INFIRMIER,0
23606,"O3 Comp Au cours des 6 derniers mois, le personnel des services d'hospitalisation a t'il reçu au moins un rafraichissement de connaissance sur le remplissage des outils de collecte du SNIS et définitions de cas?",7,INFIRMIER,0
23607,O3 Comp Des séances de formation en cours d'emploi abordant le sujet de l'information sanitaire (par exemple au cours de réunions de staff) ont-elles été organisées au cours du dernier mois ?,7,INFIRMIER,0
23608,"O3 Comp Durant les 3 dernières années , le DN ( ou une personne mandatée par le DN) a t'il été formé à la transcription dans le RMA des données issues des registres (formation en salle) ?",7,INFIRMIER,0
23609,O3 Comp Le Directeur de l'HGR considère t'il que les agents impliqués dans le remplissage des registres / fiches de pointages ont une bonne connaissance du contenu et des tâches qui leur incombent ?,7,INFIRMIER,0
23610,O3 Comp Un agent de de l'HGR est-il formellement désigné comme responsable de la vérification du contenu du RMA avant envoi de celui-ci à l'ECZ ?,7,INFIRMIER,0
23611,O3 Dispo Aujourd'hui des fiches de dépouillement des données d'hospitalisation sont elles disponibles,7,INFIRMIER,0
23612,"O3 Dispo Aujourd'hui, les formulaires de collecte de l'information spécifiques à la gestion du médicament sont-ils disponibles et utilisés (fiches de stock à la pharmacie de gros + RUMER à la pharmacie de détail ) ?",7,INFIRMIER,0
23613,"O3 Dispo Aujourd'hui, les formulaires individuels de collecte de d'information spécifiques à la SR sont-ils disponibles et conformes aux normes du MSP (partogramme & fiche de PF) ?",7,INFIRMIER,0
23614,"O3 Dispo Aujourd'hui, les registres de soins utilisés sont-ils conformes aux standards de la DSNIS (observation directe)",7,INFIRMIER,0
23615,O3 Dispo Le DN déclare t'il expérimenter des ruptures de stock prolongées de registres (plus d'un mois) ?,7,INFIRMIER,0
23616,O3 Dispo Les canevas de RMA pré imprimés disponibles actuellement ont-t-ils une lisibilité correcte ? (6/10 Canevas),7,INFIRMIER,0
23617,"O3 Enc Durant les six derniers mois, l'HGR a-t-elle reçu au moins une supervision se rapportant spécifiquement à l'information sanitaire ? (le superviseur doit examiner le cahier de supervision!)",7,INFIRMIER,0
23618,O3 Enc Durant les trois derniers mois l'HGR a-t-elle reçu au moins une supervision intégrée de l'ECZ abordant le SNIS (examiner le cahier de supervision et au moins une référence au SNIS doit être présente!),7,INFIRMIER,0
23619,O3 Enc Existe t'il un cahier de supervision à l'HGR ?,7,INFIRMIER,0
23620,O3 Enc Le DN participe t'il à des réunions de monitorage organisées par l'ECZ où sont présentés des bilans chiffrés des performances des FOSA de la ZS ?,7,INFIRMIER,0
23621,O3 La FOSA est un site sentinelle de surveillance ?,7,INFIRMIER,0
23622,O3 Planif Ce plan d'actions contient t'il au moins deux activités budgétisées visant spécifiquement le Système d'Information ?,7,INFIRMIER,0
23623,O3 Planif Existe-t-il un plan d'actions annuel au niveau de l'HGR ?,7,INFIRMIER,0
23624,O3 Planif Existe-t-il un projet d'Etablissement en cours de mise en œuvre ?,7,INFIRMIER,0
23625,O3 Planif Les chiffres de populations cibles de l'année sont-ils connus de l'HGR ? (au moins une activité),7,INFIRMIER,0
23626,"O3 Planif Si oui, ce PEH développe t'il une stratégie spécifique par rapport à l'information sanitaire ?",7,INFIRMIER,0
23627,O3 PMA Accouchements,7,INFIRMIER,0
23628,O3 PMA Activités de bloc opératoire,7,INFIRMIER,0
23629,O3 PMA Consultation ambulatoire de référence,7,INFIRMIER,0
23630,O3 PMA Dispensation de médicament,7,INFIRMIER,0
23631,O3 PMA Hospitalisation Chirurgie,7,INFIRMIER,0
23632,O3 PMA Hospitalisation Gynécologie Obstétrique,7,INFIRMIER,0
23633,O3 PMA Hospitalisation Médecine interne,7,INFIRMIER,0
23634,O3 PMA Hospitalisation Pédiatrie,7,INFIRMIER,0
23635,O3 PMA Laboratoire,7,INFIRMIER,0
23636,"O3 Remp Les outils primaires utilisés (dossier du malade, partogrammes, etc. ) sont-ils archivés correctement ?",7,INFIRMIER,0
23637,O3 RMA Des définitions de cas sont elles affichées sur un support spécifique disponible à la consultation (affiche murale ou feuille spécifique),7,INFIRMIER,0
23638,O3 RMA Des définitions de cas sont elles affichées sur un support spécifique disponible dans les services d'hospitalisation (affiche murale ou feuille spécifique),7,INFIRMIER,0
23639,O3 RMA Des directives écrites décrivant les procédures de remplissage des registres et la transcription dans le RMA sont-elles actuellement disponibles à l'HGR (manuel de remplissage des outils effectivement disponible)?,7,INFIRMIER,0
23640,O3 RMA Le DN a-t-il une connaissance acceptable de son rôle et du contenu de sa description de poste ? (avis du superviseur après interview de l'intéressé),7,INFIRMIER,0
23641,O3 RMA lLe DN est-il en mesure de fournir les directives pour la transmission des données du SNIS de routine au BCZ ( circuit et date limite d'envoi) ?,7,INFIRMIER,0
23642,O3 RMA Une description de poste du DN précisant les tâches qu'il doit réaliser dans le cadre du SNIS est-elle disponible ?,7,INFIRMIER,0
23643,O3 RMA Un service statistique existe-t-il au niveau de l'HGR (personnel affecté avec fiche de poste),7,INFIRMIER,0
23644,O3 Test1 Accouchements (registre maternité),7,INFIRMIER,0
23645,O3 Test1 Activités de bloc opératoire (registre boc et protocole),7,INFIRMIER,0
23646,O3 Test1 Consultation ambulatoire de référence (registre consultation de référence),7,INFIRMIER,0
23647,O3 Test1 Dispensation de médicament (RUMER),7,INFIRMIER,0
23648,O3 Test1 Hospitalisation Chirugie (registre hospitalisation),7,INFIRMIER,0
23649,O3 Test1 Hospitalisation Gynécologie Obstétrique (registre hospitalisation),7,INFIRMIER,0
23650,O3 Test1 Hospitalisation Médecine interne (registre hospitalisation),7,INFIRMIER,0
23651,O3 Test1 Hospitalisation Pédiatrie (registre hospitalisation),7,INFIRMIER,0
23652,O3 Test1 Laboratoire (Registre labo),7,INFIRMIER,0
23653,O3 Test1 Nombre de registres de soins préimprimés actuellement utilisés dans l'ensemble des services cités,7,INFIRMIER,0
23654,O3 Test1 Nombre de registres de soins tirés au stylo actuellement utilisés dans l'ensemble des services cités,7,INFIRMIER,0
23655,O3 Test1 Nombre de RMA vierges en stock actuellement au niveau de la FOSA,7,INFIRMIER,0
23656,O3 Test1 Nombre total de registre indispensables,7,INFIRMIER,0
23657,"O3 Trans Des procédures standards sont-elles utilisées par le DN ou du la personne que ce dernier à mandaté pour ce travail, pour la saisie dans le canevas du RMA? (vérification par interview)",7,INFIRMIER,0
23658,O3 Trans Les fiches de pointages sont-elles archivées pour vérification ?,7,INFIRMIER,0
23659,O3 Trans Les procédures standards pour dépouiller les registres à la fin du mois sont-elles connues du DN ou du la personne que ce dernier à mandaté pour ce travail?,7,INFIRMIER,0
23660,"O3 Trans Pour le dépouillement des données de consultation curative, le personnel utilise t'il des fiches de pointages?",7,INFIRMIER,0
23661,"O3 Trans Pour le dépouillement des données d'hospitalisation , le personnel utilise t'il des fiches de pointages?",7,INFIRMIER,0
23662,O3 Trans Une vérification systématique de la cohérence interne des données est elle réalisée avant envoi au BCZ,7,INFIRMIER,0
23663,O3 TsR1 Les données confidentielles sont-elles conservées selon les directives en vigueur au niveau national ?,7,INFIRMIER,0
23664,O3 TsR1 les totaux sont ils reportés en bas de page et ces totaux sont-ils exacts ?,7,INFIRMIER,0
23665,"O3 TsR1 Sur les registres examinés, existe-t-il en moyenne plus de 3 ratures par page ?",7,INFIRMIER,0
23666,"O3 TsR1 Sur les registres examinés, peut-on mettre en évidence des donnée manquantes ou incomplètes ?",7,INFIRMIER,0
23667,"O3 TsR1 Sur les registres examinés, quel est le nombre d'erreur evidentes observées ?",7,INFIRMIER,0
23668,O3 TsR2 Les données confidentielles sont-elles conservées selon les directives en vigueur au niveau national ?,7,INFIRMIER,0
23669,O3 TsR2 les totaux sont ils reportés en bas de page et ces totaux sont-ils exacts ?,7,INFIRMIER,0
23670,"O3 TsR2 Sur les registres examinés, existe-t-il en moyenne plus de 3 ratures par page ?",7,INFIRMIER,0
23671,"O3 TsR2 Sur les registres examinés, peut-on mettre en évidence des donnée manquantes ou incomplètes ?",7,INFIRMIER,0
23672,"O3 TsR2 Sur les registres examinés, quel est le nombre d'erreur evidentes observées ?",7,INFIRMIER,0
23673,O3 Util Des graphiques ou tableaux de bord montrant les performances par services sont-ils disponibles (version papier ou version informatique)?,7,INFIRMIER,0
23674,O3 Util Existe-t-il au moins une personne au niveau de l'hôpital possédant des droits pour utiliser le dhis2 pour l'analyse ?,7,INFIRMIER,0
23675,O3 Util Le DN et/ou la Direction de l'hôpital donne t'il une rétroinformation mensuelle sur les performances de l'HGR à son personnel ?,7,INFIRMIER,0
23676,O3 Util Le MDH/DN élabore t-il le plan de remédiation basé sur les données analysées (voir le plan du mois passé),7,INFIRMIER,0
23677,O3 Util Un suivi des indicateurs de l'activité hospitalière est t'il réalisé (existence de tableaux ou graphiques de monitorage à jour pour le mois précédent) ?,7,INFIRMIER,0
23678,O3 Util Un suivi des indicateurs de mortalité hospitalière est-il réalisé (existence de tableaux ou graphiques de monitorage à jour pour le mois précédent) ?,7,INFIRMIER,0
23679,O3 Util Un suivi des indicateurs spécifiques à la consultation de référence est t'il réalisé (tableau de bord ou équivalent à jour sur l'utilisation de la consultation de référence et de la morbidité pour le mois précédent) ?,7,INFIRMIER,0
23680,O3 Util Un suivi spécifique des indicateurs relatif à la maternité est il réalisé (existence de tableaux de bord spécifiques traitant de la santé de la reproduction),7,INFIRMIER,0
23681,O3 Util Un suivi spécifique des indicateurs relatif au paludisme est il réalisé (existence de tableaux de bords spécifiques au paludisme),7,INFIRMIER,0
23682,"OA Recompt Comptez le nombre de personnes, de cas ou d'événements enregistrés dans le registre pendant la période d'étude, en passant en revue les documents source. E1",7,INFIRMIER,0
23683,"OA Recompt Comptez le nombre de personnes, de cas ou d'événements enregistrés dans le registre pendant la période d'étude, en passant en revue les documents source. E2",7,INFIRMIER,0
23684,"OA Recompt Comptez le nombre de personnes, de cas ou d'événements enregistrés dans le registre pendant la période d'étude, en passant en revue les documents source. E3",7,INFIRMIER,0
23685,"OA Recompt Comptez le nombre de personnes, de cas ou d'événements enregistrés dans le registre pendant la période d'étude, en passant en revue les documents source. E4",7,INFIRMIER,0
23686,"OA Recompt Recopiez le nombre de personnes, de cas ou d'événements rapportés dans les RMA pendant la période d'étude (si plusieurs mois, cumuler.) E1",7,INFIRMIER,0
23687,"OA Recompt Recopiez le nombre de personnes, de cas ou d'événements rapportés dans les RMA pendant la période d'étude (si plusieurs mois, cumuler.) E2",7,INFIRMIER,0
23688,"OA Recompt Recopiez le nombre de personnes, de cas ou d'événements rapportés dans les RMA pendant la période d'étude (si plusieurs mois, cumuler.) E3",7,INFIRMIER,0
23689,"OA Recompt Recopiez le nombre de personnes, de cas ou d'événements rapportés dans les RMA pendant la période d'étude (si plusieurs mois, cumuler.) E4",7,INFIRMIER,0
23690,"OA Revue de doc Si oui, déterminez comment ceci pourrait avoir affecté des nombres rapportés E1",7,INFIRMIER,0
23691,"OA Revue de doc Si oui, déterminez comment ceci pourrait avoir affecté des nombres rapportés E2",7,INFIRMIER,0
23692,"OA Revue de doc Si oui, déterminez comment ceci pourrait avoir affecté des nombres rapportés E3",7,INFIRMIER,0
23693,"OA Revue de doc Si oui, déterminez comment ceci pourrait avoir affecté des nombres rapportés E4",7,INFIRMIER,0
23694,OA Revue de doc Y a-t-il une indication que les documents sont absents ? E1,7,INFIRMIER,0
23695,OA Revue de doc Y a-t-il une indication que les documents sont absents ? E2,7,INFIRMIER,0
23696,OA Revue de doc Y a-t-il une indication que les documents sont absents ? E3,7,INFIRMIER,0
23697,OA Revue de doc Y a-t-il une indication que les documents sont absents ? E4,7,INFIRMIER,0
23698,OA Revue de doc Y a-t-il une indication que les documents sont incomplets ? E1,7,INFIRMIER,0
23699,OA Revue de doc Y a-t-il une indication que les documents sont incomplets ? E2,7,INFIRMIER,0
23700,OA Revue de doc Y a-t-il une indication que les documents sont incomplets ? E3,7,INFIRMIER,0
23701,OA Revue de doc Y a-t-il une indication que les documents sont incomplets ? E4,7,INFIRMIER,0
23702,"O Au cours des 6 derniers mois, le personnel de soins de la FOSA a t'il reçu de la part de l'infirmier en chef au moins un rafraîchissement de connaissance par rapport au remplissage d' outils de collecte SNIS ?",7,INFIRMIER,0
23703,"O Aujourd'hui, les formulaires de collecte de l'information spécifiques à la comptabilité financière et la comptabilité matière sont-ils disponibles (fiches de stock ou RUMER + registres de dépenses + registre de recettes) ?",7,INFIRMIER,0
23704,"O Aujourd'hui, les formulaires individuels de collecte de d'information spécifiques à la SR sont-ils disponibles et conformes aux normes du MSP (présence de fiches de CPN & partogramme & fiche de PF) ?",7,INFIRMIER,0
23705,"O Aujourd'hui, les formulaires individuels de collecte de l'information spécifiques à la vaccination sont-ils disponibles et conformes aux normes du MSP (présence de carnet de vaccination & fiche de pointage) ?",7,INFIRMIER,0
23706,"O Aujourd'hui, les registres de soins utilisés sont-ils conformes aux standards de la DSNIS (observation directe)",7,INFIRMIER,0
23707,OA Vérif DHIS2 Extraire du dhis2 le nombre de cas enregistrés pour le ou les mois selectionnés E1,7,INFIRMIER,0
23708,OA Vérif DHIS2 Extraire du dhis2 le nombre de cas enregistrés pour le ou les mois selectionnés E2,7,INFIRMIER,0
23709,OA Vérif DHIS2 Extraire du dhis2 le nombre de cas enregistrés pour le ou les mois selectionnés E3,7,INFIRMIER,0
23710,OA Vérif DHIS2 Extraire du dhis2 le nombre de cas enregistrés pour le ou les mois selectionnés E4,7,INFIRMIER,0
23711,OA Vérif Elément de données 1 choisi,7,INFIRMIER,0
23712,OA Vérif Elément de données 2 choisi,7,INFIRMIER,0
23713,OA Vérif Elément de données 3 choisi,7,INFIRMIER,0
23714,OA Vérif Elément de données 4 choisi,7,INFIRMIER,0
23715,O Bilan Nombre de registres de soins préimprimés actuellement utilisés dans l'ensemble des Services cités,7,INFIRMIER,0
23716,O Bilan Nombre de registres de soins tirés au stylo actuellement utilisés dans l'ensemble des Services cités,7,INFIRMIER,0
23717,O Bilan Nombre de RMA vierges en stock actuellement au niveau de la FOSA,7,INFIRMIER,0
23718,O Ce plan d'actions contient t'il au moins deux activités visant spécifiquement le Système d'Information ?,7,INFIRMIER,0
23719,O Des définitions de cas sont elles affichées sur un support spécifique disponible à la consultation (affiche murale ou feuille spécifique),7,INFIRMIER,0
23720,O Des directives écrites décrivant les procédures de remplissage des registres et la transcription dans le RMA sont-elles actuellement disponibles au CS (manuel de remplissage des outils) ?,7,INFIRMIER,0
23721,O Dispo Accouchements (registre des accouchements),7,INFIRMIER,0
23722,O Dispo Consultation curative (registre de consultation curative),7,INFIRMIER,0
23723,O Dispo Consultation postnatale (registre de consultation postnatale ),7,INFIRMIER,0
23724,O Dispo Consultation prénatale (registre de consultation prénatale ),7,INFIRMIER,0
23725,O Dispo Consultation préscolaire (registre de consultation préscolaire),7,INFIRMIER,0
23726,O Dispo Dispensation du Médicament (RUMER),7,INFIRMIER,0
23727,O Dispo Laboratoire (Registre de laboratoire),7,INFIRMIER,0
23728,O Dispo Planning Familial (registre de PF ),7,INFIRMIER,0
23729,O Dispo Vaccination (registre de vaccination ou équivalent ),7,INFIRMIER,0
23730,"O Durant 3 derniers mois, l'Infirmier en Chef a t'il bénéficié session de rafraîchissement des compétences sur le thème de l'info?",7,INFIRMIER,0
23731,"O Durant les 3 dernières années , l'Infirmier en Chef a t'il été formé à la transcription dans le RMA des données issues des registres (lors d'une formation en salle) ?",7,INFIRMIER,0
23732,"O Durant les six derniers mois, la FOSA a-t-elle reçu au moins une supervision se rapportant spécifiquement à l'information sanitaire ? (le superviseur doit examiner le cahier de supervision!)",7,INFIRMIER,0
23733,O Durant les trois derniers mois a-t-elle reçu au moins une supervision intégrée de l'ECZ abordant le SNIS ((examiner le cahier de supervision et au moins une référence au SNIS doit être présente!),7,INFIRMIER,0
23734,O Existe t'il un cahier de supervision dans la formations sanitaire ?,7,INFIRMIER,0
23735,O Existe-t-il un plan d'actions de l'AS au niveau de la FOSA ?,7,INFIRMIER,0
23736,O Le responsable de la FOSA considère t'il que les agents impliqué dans le remplissage des registres / fiches de pointages ont une bonne connaissance du contenu et des tâches qui leur incombent ?,7,INFIRMIER,0
23737,O Les canevas de RMA pré imprimés disponibles actuellement ont-t-ils une lisibilité correcte ?(6 lisibles/10 canevas),7,INFIRMIER,0
23738,O Les chiffres de populations cibles de l'année sont-ils connus de l'infirmire ? (au moins pour deux activités),7,INFIRMIER,0
23739,"O Les outils primaires utilisés (dossier du malade, fiche CPS, fiche CPN, partogrammes, etc. ) sont-ils archivés correctement ?",7,INFIRMIER,0
23740,O L'infirmier en chef envoie-t-il le rapport SNIS à  l'IT de l'aire de santé pour sa validation avant de le transmettre au Bureau Central de la Zone?,7,INFIRMIER,0
23741,O L'IT a-t-il une connaissance acceptable de son rôle et du contenu de sa description de poste ? (avis du superviseur après interview de l'intéressé),7,INFIRMIER,0
23742,O L'IT déclare t'il expérimenter des ruptures de stock prolongées de registres (plus d'un mois) ?,7,INFIRMIER,0
23743,O L'IT participe t'il à des réunions de monitorage organisées par l'ECZ où sont présentés des bilan chiffré des performances des FOSA de la ZS ?,7,INFIRMIER,0
23744,O PMA Accouchements,7,INFIRMIER,0
23745,O PMA CODESA opérationnel (une réunion le dernier mois),7,INFIRMIER,0
23746,O PMA Consultation curative,7,INFIRMIER,0
23747,O PMA Consultation postnatale,7,INFIRMIER,0
23748,O PMA Consultation prénatale,7,INFIRMIER,0
23749,O PMA Consultation préscolaire,7,INFIRMIER,0
23750,O PMA Dispensation de médicament,7,INFIRMIER,0
23751,O PMA Laboratoire,7,INFIRMIER,0
23752,O PMA La FOSA est un site de notification de haute priorité,7,INFIRMIER,0
23753,O PMA La FOSA est un site sentinelle de surveillance ?,7,INFIRMIER,0
23754,O PMA Planning Familial,7,INFIRMIER,0
23755,O PMA Prise en charge des malnutritions sévères en ambulatoire (UNA),7,INFIRMIER,0
23756,O PMA Prise en charge des VBG,7,INFIRMIER,0
23757,O PMA Supervision de relais communautaires,7,INFIRMIER,0
23758,O PMA Vaccination,7,INFIRMIER,0
23759,O R1 Les données confidentielles sont-elles conservées selon les directives en vigueur au niveau national ?,7,INFIRMIER,0
23760,O R1 les totaux sont ils reportés en bas de page et ces totaux sont-ils exacts ?,7,INFIRMIER,0
23761,"O R1 Sur les registres examinés, existe-t-il en moyenne plus de 3 ratures par page ?",7,INFIRMIER,0
23762,"O R1 Sur les registres examinés, peut-on mettre en évidence des donnée manquantes ou incomplètes ?",7,INFIRMIER,0
23763,"O R1 Sur les registres examinés, quel est le nombre d'erreur evidentes observées ?",7,INFIRMIER,0
23764,O R2 Les données confidentielles sont-elles conservées selon les directives en vigueur au niveau national ?,7,INFIRMIER,0
23765,O R2 les totaux sont ils reportés en bas de page et ces totaux sont-ils exacts ?,7,INFIRMIER,0
23766,"O R2 Sur les registres examinés, existe-t-il en moyenne plus de 3 ratures par page ?",7,INFIRMIER,0
23767,"O R2 Sur les registres examinés, peut-on mettre en évidence des donnée manquantes ou incomplètes ?",7,INFIRMIER,0
23768,"O R2 Sur les registres examinés, quel est le nombre d'erreur evidentes observées ?",7,INFIRMIER,0
23769,"O Si des organisations privées fournissent des registres à la FOSA en plus de ce qui est préconisé par la DSNIS, ces formulaires sont-ils conformes au modèle du MSP? (observation directe)",7,INFIRMIER,0
23770,O Tkce Variable 1 choisie,7,INFIRMIER,0
23771,O Tkce Variable 1 cotation,7,INFIRMIER,0
23772,O Tkce Variable 2 choisie,7,INFIRMIER,0
23773,O Tkce Variable 2 cotation,7,INFIRMIER,0
23774,O Tkce Variable 3 choisie,7,INFIRMIER,0
23775,O Tkce Variable 3 cotation,7,INFIRMIER,0
23776,O Tkce Variable 4 choisie,7,INFIRMIER,0
23777,O Tkce Variable 4 cotation,7,INFIRMIER,0
23778,O Tr Ces fiches de pointages sont-elles archivées pour vérification ?,7,INFIRMIER,0
23779,O Tr Ces procédures standards sont-elles utilisées par l'IT pour la saisie dans le canevas du RMA? (vérification par interview),7,INFIRMIER,0
23780,O Tr Les procédures standards pour dépouiller les registres à la fin du mois sont-elles connues de l'IT ?,7,INFIRMIER,0
23781,"O Tr Pour le dépouillement des données de consultation curative , le personnel utilise t'il des fiches de pointages ?",7,INFIRMIER,0
23782,O Tr Une vérification systématique de la cohérence interne des données est elle réalisée avant envoi au BCZ,7,INFIRMIER,0
23783,O U Des graphiques ou tableaux de suivi des performances montrant le degré d'atteinte des objectifs par rapport aux cibles fixées sont-ils affichés sur les murs de la FOSA?,7,INFIRMIER,0
23784,"O U L'IT/DN utilise t'il les données du SNIS pour monitorer les performances en termes de vaccination ? (Tanahashi, monitoring pour l'action ou équivalent)",7,INFIRMIER,0
23785,O U L'IT donne t'il un compte rendu mensuel des performances au CODESA / COGES ?,7,INFIRMIER,0
23786,O U L'IT élabore t-il le plan de remédiation basé sur les données analysées (voir le plan du mois passé),7,INFIRMIER,0
23787,O Un agent de la formation sanitaire est-il formellement désigné comme responsable de la vérification du contenu du RMA (Rapport Mensuel d'Activité) avant envoi de celui-ci à l'ECZ ?,7,INFIRMIER,0
23788,O Une description de poste de l'Infirmier en Chef précisant les tâches qu'il doit réaliser dans le cadre du SNIS est-elle disponible ?,7,INFIRMIER,0
